FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2016,7,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,1/29/2016,449.8
2016,7,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON DISNEY WORLD,LODGING,1/29/2016,123.75
2016,7,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON DISNEY WORLD,LODGING,1/29/2016,123.75
2016,7,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,1/29/2016,13.92
2016,7,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,CLARION HOTEL THE BELLE,LODGING,1/29/2016,-229
2016,7,MINISTRY OF FINANCE,CYBER ISSUE DEPT,ESSENTIAL EDUC CORP,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,1/29/2016,250
2016,7,MINISTRY OF FINANCE,CYBER ISSUE DEPT,HILTON WASHINGTON,LODGING,1/29/2016,204.96
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ADVANTECH INCORPORATED,DETECTVE-PROTECTVE AGNCY SECURITY SRVS ARMOR CARS,02-01-2016,1250
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ALMA COCINA,EATING PLACES RESTAURANTS,02-01-2016,18.12
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ALMA COCINA,EATING PLACES RESTAURANTS,02-01-2016,22.44
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MAIN ST MARKET,MISCELLANEOUS GENERAL MERCHANDISE,02-01-2016,420
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NEWS AND GIFTS PHI,GIFT CARD NOVELTY AND SOUVENIR SHOPS,02-01-2016,2.99
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VARSITY TERM C12262481,FAST FOOD RESTAURANTS,02-01-2016,7
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,YAMI YAMI INC,FAST FOOD RESTAURANTS,02-01-2016,8.9
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,YOURMEMBER-CAREERS,EMPLOYMENT AGENCIES TEMPORARY HELP SERVICES,02-01-2016,435
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,GROCERY STORES SUPERMARKETS,02-01-2016,215.98
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HOME2 SUITES,LODGING,02-02-2016,-12.8
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PASCO SCIENTIFIC,HARDWARE EQUIPMENT AND SUPPLIES,02-02-2016,126
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PASCO SCIENTIFIC,HARDWARE EQUIPMENT AND SUPPLIES,02-02-2016,1580
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PITTYPATS PORCH RESTAURAN,EATING PLACES RESTAURANTS,02-02-2016,31
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PITTYPATS PORCH RESTAURAN,EATING PLACES RESTAURANTS,02-02-2016,31
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLES 00103010,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,02-02-2016,182.37
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TRACKWRESTLING.COM,CONTRACTORS SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED,02-02-2016,1272.05
2016,8,MINISTRY OF FINANCE,DRIVER TRAINING,PAYPAL *ACCENTSIGNS,MISCELLANEOUS PUBLISHING AND PRINTING,02-02-2016,22
2016,8,MINISTRY OF FINANCE,DRIVER TRAINING,PAYPAL *ACCENTSIGNS,MISCELLANEOUS PUBLISHING AND PRINTING,02-02-2016,300
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,IN *PRESENTATION PRODUCTS,ELECTRICAL PARTS AND EQUIPMENT,02-02-2016,587.48
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NCS*GED EXAM,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,02-02-2016,1800
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,OFFICEMAX CT*IN#476687,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,02-02-2016,662.22
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HERTZ RENT-A-CAR,CAR RENTAL,02-03-2016,55.22
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HIGHLINE R AND R,EATING PLACES RESTAURANTS,02-03-2016,25.3
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PUBLIC BROADCASTING SVC,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,02-03-2016,179.9
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7150419829000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-03-2016,309.94
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TMG001 ATLANTA GA,EATING PLACES RESTAURANTS,02-03-2016,25.59
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TMG001 ATLANTA GA,EATING PLACES RESTAURANTS,02-03-2016,25.59
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,CAPRIOTTI'S SANDWI,FAST FOOD RESTAURANTS,02-03-2016,64.99
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLES DIRECT,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-03-2016,1499.85
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLES DIRECT,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-03-2016,349.67
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CAFE MOMO,EATING PLACES RESTAURANTS,02-04-2016,11.42
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CAFE MOMO,EATING PLACES RESTAURANTS,02-04-2016,8.96
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LA MADELINE KI12264966,FAST FOOD RESTAURANTS,02-04-2016,4.31
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SQ *GOSQ.COM ZACK MAGHRIB,OTHER SERVICES NOT ELSEWHERE CLASSIFIED,02-04-2016,40.8
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TMG001 ATLANTA GA,EATING PLACES RESTAURANTS,02-04-2016,11.52
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,02-04-2016,151.88
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,02-04-2016,19.96
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,LA MADELINE KI12264966,FAST FOOD RESTAURANTS,02-04-2016,4.31
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,COUNTERFEIT - FRAUD W/O,INTERNAL TRANSACTION,02-05-2016,-804.15
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DOUBLETREE ATLANTA DOWNTO,LODGING,02-05-2016,19.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DOUBLETREE ATLANTA DOWNTO,LODGING,02-05-2016,568.32
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DOUBLETREE ATLANTA DOWNTO,LODGING,02-05-2016,568.32
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHL AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,02-05-2016,44
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WALMART.COM 8009666546,DISCOUNT STORES,02-05-2016,182.6
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN CRYSTAL CITY,EATING PLACES RESTAURANTS,02-05-2016,16.43
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN CRYSTAL CITY,LODGING,02-05-2016,21.47
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN CRYSTAL CITY,LODGING,02-05-2016,404.54
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WE THE PIZZA CRYSTAL CITY,FAST FOOD RESTAURANTS,02-07-2016,29.97
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,HOME2 SUITES,LODGING,02-09-2016,3555
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,1053 M AND S CRYSTAL CITY,EATING PLACES RESTAURANTS,02-08-2016,79.58
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 33783 PARKING GA,LODGING,02-08-2016,26
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VINCENZO'S PIZZERIA,EATING PLACES RESTAURANTS,02-08-2016,877.25
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-08-2016,152.76
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012363599561,AIRLINE,02-09-2016,262.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012363600270,AIRLINE,02-09-2016,262.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AIR0012363601385,AIRLINE,02-09-2016,282.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CACFP.ORG,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,02-09-2016,274
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,02-09-2016,10659.28
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DMI* DELL K-12/GOVT,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,02-09-2016,9992.97
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GOOD STUFF EATERY CRYSTAL,FAST FOOD RESTAURANTS,02-09-2016,20.23
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 33783 PARKING GA,LODGING,02-09-2016,52
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT CRYSTAL CITY,LODGING,02-09-2016,404.54
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-09-2016,101.84
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WE THE PIZZA CRYSTAL CITY,FAST FOOD RESTAURANTS,02-09-2016,22.2
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NCS*GED EXAM,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,02-09-2016,2000
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EDUCATION WEEK,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,02-10-2016,39
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS7147973435000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-10-2016,13.7
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ADVANTECH INCORPORATED,DETECTVE-PROTECTVE AGNCY SECURITY SRVS ARMOR CARS,02-11-2016,1800
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,02-11-2016,1278.3
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,02-11-2016,210.07
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NCS*GED EXAM,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,02-11-2016,1800
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FRANKLIN CLEANING EQUIPME,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,02-12-2016,1472.96
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VINCENZO'S PIZZERIA,EATING PLACES RESTAURANTS,02-12-2016,1642.85
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-12-2016,203.68
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,02-12-2016,509.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LA CADENA DEL DETALLISTA,GROCERY STORES SUPERMARKETS,2/13/2016,177.66
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SCANTRON CORPORATION,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,2/13/2016,13.79
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SCANTRON CORPORATION,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,2/13/2016,288
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151085285000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/13/2016,409.31
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151085285000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/13/2016,33.05
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CTC*CONSTANTCONTACT.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,2/14/2016,3
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EDUCATION WEEK,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,2/15/2016,84.94
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HYT*HY-TEK 2113037,DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW,2/15/2016,229
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SMOOTHFOAM,ARTIST SUPPLY STORES CRAFT SHOPS,2/15/2016,3301
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/15/2016,203.68
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,PAW*GRETCHEN BOGGS,MISCELLANEOUS AND SPECIALTY RETAIL STORES,2/15/2016,1000
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HY-PARK GARAGE,AUTOMOBILE PARKING LOTS AND GARAGES,2/16/2016,14
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,IDU*INSIGHT PUBLIC SEC,COMPUTER SOFTWARE STORES,2/16/2016,1340.52
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PERKINS GARAGE CASHIER,AUTOMOBILE PARKING LOTS AND GARAGES,2/16/2016,6
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PERKINS GARAGE CASHIER,AUTOMOBILE PARKING LOTS AND GARAGES,2/16/2016,6
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SQ *TECHNIMEDIA MARKETING,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,2/16/2016,24.6
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SQ *TECHNIMEDIA MARKETING,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,2/16/2016,3746.4
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS0142457585000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/17/2016,84.71
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TITLEI.ORG,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,2/17/2016,299
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,CCSSO,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,2/17/2016,400
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,GROCERY STORES SUPERMARKETS,2/17/2016,192.66
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS7151217681000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/17/2016,284.59
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS7151217681000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/17/2016,31.04
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS7151217681000003,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/17/2016,25.32
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHICK-FIL-A #02680,FAST FOOD RESTAURANTS,2/18/2016,159
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,COURTESY WRITE OFF,INTERNAL TRANSACTION,2/18/2016,-177.66
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PERKINS GARAGE PAYONFO,AUTOMOBILE PARKING LOTS AND GARAGES,2/18/2016,4
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,REDNER'S WHAREHUSE,GROCERY STORES SUPERMARKETS,2/18/2016,13.96
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,MAIN ST MARKET,MISCELLANEOUS GENERAL MERCHANDISE,2/18/2016,448
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,AMAZON MKTPLACE PMTS,BOOK STORES,2/19/2016,12.09
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,AMAZON MKTPLACE PMTS,BOOK STORES,2/19/2016,89
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CTC*CONSTANTCONTACT.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,2/20/2016,130
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON MKTPLACE PMTS,BOOK STORES,2/21/2016,11.65
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON MKTPLACE PMTS,BOOK STORES,2/21/2016,379
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,EDUCATION TO GO,COLLEGES UNIV PRO SCHOOLS JUNIOR COLLEGES,2/22/2016,89
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BP#8774044MAPCO #3403,FUEL DISPENSER AUTOMATED,2/23/2016,11.4
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,COL PRKNG GOV CNTR Q07,AUTOMOBILE PARKING LOTS AND GARAGES,2/23/2016,8.5
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HERTZ RENT-A-CAR,CAR RENTAL,2/23/2016,20.53
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HOLIDAY INN EXPRESS,LODGING,2/23/2016,145.45
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RUBY TUESDAY #3663,EATING PLACES RESTAURANTS,2/23/2016,23.29
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,USPS POSTAL ST66100207,POSTAL SERVICES-GOVERNMENT ONLY,2/23/2016,1.3
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,USPS POSTAL ST66100207,POSTAL SERVICES-GOVERNMENT ONLY,2/23/2016,49
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DAI*WWW.USTASHOP.COM,MISCELLANEOUS AND SPECIALTY RETAIL STORES,2/24/2016,869.14
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXPRESSPARK NORTH LOT,AUTOMOBILE PARKING LOTS AND GARAGES,2/24/2016,19.37
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WPA CUSTOM HOUSE,AUTOMOBILE PARKING LOTS AND GARAGES,2/24/2016,3
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,DOVER LIBRARY,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,2/24/2016,50
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,OFFICE DEPOT #5910,DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH,2/24/2016,107.96
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLES DIRECT,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/24/2016,64.85
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BOXWOOD TECHNOLOGY,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,2/25/2016,125
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,EATING PLACES RESTAURANTS,2/25/2016,50.95
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151700394000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/25/2016,179.88
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151700394000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/25/2016,21.68
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151700394000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/25/2016,135.45
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151700394000002,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/25/2016,374.71
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7151700394000003,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/25/2016,14.68
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BALSAMIQ,COMPUTER SOFTWARE STORES,2/26/2016,11.62
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PATS PIZZA IN WEST DOVER,EATING PLACES RESTAURANTS,2/26/2016,308.8
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,HOTEL INDIGO DOWNTOWN,LODGING,2/26/2016,189.44
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,MAX LAGERS,EATING PLACES RESTAURANTS,2/26/2016,22.94
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,RAYS IN THE CITY SEAFO,EATING PLACES RESTAURANTS,2/26/2016,30.58
2016,8,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS7151217681000004,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/26/2016,12.12
2016,8,MINISTRY OF FINANCE,CLAIM DEPARTMENT,COMCAST,CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS,2/27/2016,115.2
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,ATLANTA AIRPORT,FAST FOOD RESTAURANTS,2/27/2016,12.15
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,ALOFT DOWNTOWN ATLANTA,LODGING,2/28/2016,160.44
2016,8,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,ALOFT DOWNTOWN ATLANTA,LODGING,2/28/2016,16.2
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,REDNERS MKTS #13,GROCERY STORES SUPERMARKETS,2/29/2016,27
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,2/29/2016,203.68
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WM SUPERCENTER #1736,GROCERY STORES SUPERMARKETS,2/29/2016,21.79
2016,8,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,2/29/2016,151.88
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXPERIAN,CONSUMER CREDIT REPORTING AGENCIES,03-01-2016,7000
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXXONMOBIL 45689031,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,03-01-2016,6
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LRP PUBLICATIONS,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,03-01-2016,2418
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PAYPAL *NATIONALASS,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,03-01-2016,500
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,03-01-2016,6.74
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CALYPSO SNACK BAR,EATING PLACES RESTAURANTS,03-02-2016,1250
2016,9,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,PATS PIZZERIA,EATING PLACES RESTAURANTS,03-02-2016,157.99
2016,9,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,PATS PIZZERIA,EATING PLACES RESTAURANTS,03-02-2016,92.94
2016,9,MINISTRY OF FINANCE,CYBER ISSUE DEPT,OFFICE DEPOT #5910,DIRECT MARKETING-COMBINATION CATALOG-RETAIL MERCH,03-02-2016,1057.77
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CHICK-FIL-A #02680,FAST FOOD RESTAURANTS,03-03-2016,225.9
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GOTOCITRIX.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,03-03-2016,39.2
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,INTAC INC,DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW,03-03-2016,1049
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,INTAC INC,DIRECT MARKETING-OTHER DIRECT MARKETERS-NOT ELSEW,03-03-2016,52.45
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS0142908228000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,03-03-2016,274.81
2016,9,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DIVISION FOR THE VISUALLY,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,03-04-2016,12.11
